GeneID	ID	DexseqFragment	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	riExonStart_0base	riExonEnd	exonBaseMean	dispersion	stat	pvalue	padj	Bnaive	CD8naive	log2fold_CD8naive_Bnaive	genomicData.seqnames	genomicData.start	genomicData.end	genomicData.width	genomicData.strand	countData.case_bnaive	countData.case_cd8naive	transcripts
ENSG00000168028.14	RI_4507	E024	RPSA	chr3	+							4507	32,41,23,135,77	495,446,209,974,560	64,68,68,145,82	1007,1625,2005,1149,1961	312	100	8.20656875788e-11	1.65362360471282e-08	0.02,0.029,0.034,0.043,0.042	0.02,0.013,0.011,0.039,0.013	0.014			39411895	39412061	39412273	39412434	39411895	39412434	1508.65275555085	0.00372500561999594	9.92422415097991	0.00163117591511283	0.11357190188618	42.6602477821491	44.0204180428072	0.168151761130209	chr3	39411649	39411777	129	+	1241,1315,830,529,1294	2542,2276,1306,2695,1550	ENST00000495394.1, ENST00000478027.2, ENST00000443003.2, ENST00000301821.11, ENST00000458478.5
ENSG00000168028.14	RI_4507	E025	RPSA	chr3	+							4507	32,41,23,135,77	495,446,209,974,560	64,68,68,145,82	1007,1625,2005,1149,1961	312	100	8.20656875788e-11	1.65362360471282e-08	0.02,0.029,0.034,0.043,0.042	0.02,0.013,0.011,0.039,0.013	0.014			39411895	39412061	39412273	39412434	39411895	39412434	1249.39890727937	0.00447064539698782	6.94132769962926	0.00842265723834451	0.268946293593709	40.6068973084023	41.7353218643298	0.141131226560329	chr3	39411896	39412059	164	+	1047,1095,639,469,1080	2126,1745,1156,2225,1260	ENST00000495394.1, ENST00000478027.2, ENST00000443003.2, ENST00000301821.11, ENST00000458478.5
ENSG00000168028.14	RI_4507	E026	RPSA	chr3	+							4507	32,41,23,135,77	495,446,209,974,560	64,68,68,145,82	1007,1625,2005,1149,1961	312	100	8.20656875788e-11	1.65362360471282e-08	0.02,0.029,0.034,0.043,0.042	0.02,0.013,0.011,0.039,0.013	0.014			39411895	39412061	39412273	39412434	39411895	39412434	475.820441777383	0.00610510224673759	1.40029955663729	0.236673421542302	0.823116025986749	30.3117242847151	30.646998446804	0.0463102460529772	chr3	39412060	39412061	2	+	441,392,221,213,417	797,623,409,823,488	ENST00000301821.11, ENST00000495394.1, ENST00000478027.2, ENST00000443003.2
ENSG00000174444.15	RI_1598	E019	RPL4	chr15	-							1598	118,94,62,272,185	594,569,363,2003,1560	277,331,373,249,361	2412,3088,3141,1696,2910	369	100	0.0112969894244	0.0776427195633569	0.051,0.043,0.044,0.035,0.031	0.03,0.028,0.031,0.038,0.033	0.009			66500948	66501105	66501374	66501504	66500948	66501504	912.650270807353	0.000312233243577185	0.141850677529163	0.706448076289478	0.984268138521945	37.2518035298904	37.3959203806014	0.0185053472259824	chr15	66501382	66501398	17	-	651,967,751,335,541	1357,1528,1227,1493,787	ENST00000568588.5, ENST00000307961.11, ENST00000566039.5, ENST00000561775.5, ENST00000567229.5, ENST00000564647.5
ENSG00000174444.15	RI_1598	E018	RPL4	chr15	-							1598	118,94,62,272,185	594,569,363,2003,1560	277,331,373,249,361	2412,3088,3141,1696,2910	369	100	0.0112969894244	0.0776427195633569	0.051,0.043,0.044,0.035,0.031	0.03,0.028,0.031,0.038,0.033	0.009			66500948	66501105	66501374	66501504	66500948	66501504	820.400644922309	0.000133642348488303	0.895666237130087	0.343946416323859	0.883563206054997	35.9322125055595	36.2329294122477	0.0390177214226277	chr15	66501375	66501381	7	-	578,863,681,289,484	1251,1357,1089,1365,718	ENST00000568588.5, ENST00000563473.1, ENST00000307961.11, ENST00000566039.5, ENST00000561775.5, ENST00000567229.5, ENST00000564647.5
ENSG00000174444.15	RI_1598	E017	RPL4	chr15	-							1598	118,94,62,272,185	594,569,363,2003,1560	277,331,373,249,361	2412,3088,3141,1696,2910	369	100	0.0112969894244	0.0776427195633569	0.051,0.043,0.044,0.035,0.031	0.03,0.028,0.031,0.038,0.033	0.009			66500948	66501105	66501374	66501504	66500948	66501504	38.0379405872283	0.00263905094814338	5.03433043526988	0.0248496908222379	0.419157089328461	11.2783761226004	10.0006928327668	-0.367917017697605	chr15	66501319	66501374	56	-	43,48,29,15,23	61,59,44,49,26	ENST00000566039.5, ENST00000567229.5, ENST00000563473.1
ENSG00000174444.15	RI_1598	E016	RPL4	chr15	-							1598	118,94,62,272,185	594,569,363,2003,1560	277,331,373,249,361	2412,3088,3141,1696,2910	369	100	0.0112969894244	0.0776427195633569	0.051,0.043,0.044,0.035,0.031	0.03,0.028,0.031,0.038,0.033	0.009			66500948	66501105	66501374	66501504	66500948	66501504	19.3114956913612	0.0291008947318044	8.83678219616363	0.00295219202307196	0.159095524781719	9.12804874182346	6.63865724566572	-0.949305417262141	chr15	66501194	66501249	56	-	23,33,19,10,15	27,15,14,21,25	ENST00000566039.5, ENST00000567229.5, ENST00000563473.1
ENSG00000174444.15	RI_1598	E015	RPL4	chr15	-							1598	118,94,62,272,185	594,569,363,2003,1560	277,331,373,249,361	2412,3088,3141,1696,2910	369	100	0.0112969894244	0.0776427195633569	0.051,0.043,0.044,0.035,0.031	0.03,0.028,0.031,0.038,0.033	0.009			66500948	66501105	66501374	66501504	66500948	66501504	49.0241315932224	0.00476687420793219	3.03925933967986	0.0812729912712191	0.632630139171617	12.4235966636106	11.300350921702	-0.293952181968216	chr15	66501106	66501193	88	-	53,47,38,26,28	68,70,57,66,48	ENST00000566039.5, ENST00000567229.5
ENSG00000174444.15	RI_1598	E014	RPL4	chr15	-							1598	118,94,62,272,185	594,569,363,2003,1560	277,331,373,249,361	2412,3088,3141,1696,2910	369	100	0.0112969894244	0.0776427195633569	0.051,0.043,0.044,0.035,0.031	0.03,0.028,0.031,0.038,0.033	0.009			66500948	66501105	66501374	66501504	66500948	66501504	1549.68890381641	7.90437488820305e-05	1.10720547758379	0.292690223369127	0.858125388447794	43.2166481229426	43.4769197964386	0.0321742019952751	chr15	66501008	66501105	98	-	1113,1611,1299,548,909	2391,2536,1998,2586,1381	ENST00000568588.5, ENST00000563473.1, ENST00000307961.11, ENST00000566039.5, ENST00000561775.5, ENST00000567229.5, ENST00000564647.5
ENSG00000174444.15	RI_1598	E013	RPL4	chr15	-							1598	118,94,62,272,185	594,569,363,2003,1560	277,331,373,249,361	2412,3088,3141,1696,2910	369	100	0.0112969894244	0.0776427195633569	0.051,0.043,0.044,0.035,0.031	0.03,0.028,0.031,0.038,0.033	0.009			66500948	66501105	66501374	66501504	66500948	66501504	1619.33189859835	0.000182825769398512	3.76280974264952	0.0524044487115256	0.551860672199821	43.6293161830359	44.1130452262079	0.0596475086195891	chr15	66500949	66501007	59	-	1141,1680,1350,564,925	2543,2648,2044,2766,1460	ENST00000568588.5, ENST00000563473.1, ENST00000307961.11, ENST00000561775.5, ENST00000567229.5, ENST00000564647.5
ENSG00000174444.15	RI_1599	E033	RPL4	chr15	-							1599	91,84,67,199,280	1020,996,517,2729,1923	204,279,262,138,294	3259,4188,3914,2201,3725	407	100	2.39445316819e-06	9.23009643007502e-05	0.021,0.02,0.031,0.018,0.035	0.015,0.016,0.016,0.015,0.019	0.009			66502611	66502750	66503057	66503164	66502611	66503164	19.6262400615856	0.141994828874314	5.65666227595415	0.0173891847354428	0.366335173138663	9.81638004854064	6.20013905410217	-1.37073514987406	chr15	66502911	66502995	85	-	10,13,43,23,21	33,11,20,15,10	ENST00000567229.5
ENSG00000174444.15	RI_1599	E032	RPL4	chr15	-							1599	91,84,67,199,280	1020,996,517,2729,1923	204,279,262,138,294	3259,4188,3914,2201,3725	407	100	2.39445316819e-06	9.23009643007502e-05	0.021,0.02,0.031,0.018,0.035	0.015,0.016,0.016,0.015,0.019	0.009			66502611	66502750	66503057	66503164	66502611	66503164	58.1964543132119	0.00471327772324043	4.95251289926449	0.0260527740143117	0.427143224498183	13.6706746029121	12.3311665619197	-0.324292633789298	chr15	66502751	66502811	61	-	45,54,66,27,46	95,94,66,78,40	ENST00000561775.5, ENST00000567229.5
ENSG00000174444.15	RI_1599	E031	RPL4	chr15	-							1599	91,84,67,199,280	1020,996,517,2729,1923	204,279,262,138,294	3259,4188,3914,2201,3725	407	100	2.39445316819e-06	9.23009643007502e-05	0.021,0.02,0.031,0.018,0.035	0.015,0.016,0.016,0.015,0.019	0.009			66502611	66502750	66503057	66503164	66502611	66503164	1700.44899831726	0.000586484248301641	2.47737029402242	0.115495212694729	0.697098551814311	44.9334247631776	44.3820941196569	-0.0677406119501818	chr15	66502702	66502750	49	-	1320,1782,1360,629,1129	2515,2860,2193,2627,1477	ENST00000567229.5, ENST00000568588.5, ENST00000566624.5, ENST00000564439.5, ENST00000307961.11, ENST00000569696.5, ENST00000569438.2, ENST00000566622.5, ENST00000566039.5, ENST00000561775.5, ENST00000561554.5
ENSG00000174444.15	RI_1599	E030	RPL4	chr15	-							1599	91,84,67,199,280	1020,996,517,2729,1923	204,279,262,138,294	3259,4188,3914,2201,3725	407	100	2.39445316819e-06	9.23009643007502e-05	0.021,0.02,0.031,0.018,0.035	0.015,0.016,0.016,0.015,0.019	0.009			66502611	66502750	66503057	66503164	66502611	66503164	1301.11162587981	0.000585205505790186	3.34573975382256	0.0673791860503759	0.597873589329592	41.8418069811315	41.2041830268012	-0.0795843243347107	chr15	66502691	66502701	11	-	1024,1361,1047,490,863	1963,2163,1682,1977,1115	ENST00000567229.5, ENST00000568588.5, ENST00000566624.5, ENST00000564439.5, ENST00000307961.11, ENST00000569696.5, ENST00000569438.2, ENST00000566622.5, ENST00000566039.5, ENST00000561775.5
ENSG00000174444.15	RI_1599	E029	RPL4	chr15	-							1599	91,84,67,199,280	1020,996,517,2729,1923	204,279,262,138,294	3259,4188,3914,2201,3725	407	100	2.39445316819e-06	9.23009643007502e-05	0.021,0.02,0.031,0.018,0.035	0.015,0.016,0.016,0.015,0.019	0.009			66502611	66502750	66503057	66503164	66502611	66503164	1848.42263888827	0.000190229078159895	3.72958552167742	0.053456657142203	0.555766348178453	45.7675626255605	45.3338021590518	-0.0530930979596942	chr15	66502612	66502690	79	-	1403,1953,1521,677,1210	2765,3065,2363,2889,1639	ENST00000567229.5, ENST00000568588.5, ENST00000566624.5, ENST00000564439.5, ENST00000307961.11, ENST00000569438.2, ENST00000566622.5, ENST00000566039.5, ENST00000561775.5
ENSG00000174444.15	RI_1599	E028	RPL4	chr15	-							1599	91,84,67,199,280	1020,996,517,2729,1923	204,279,262,138,294	3259,4188,3914,2201,3725	407	100	2.39445316819e-06	9.23009643007502e-05	0.021,0.02,0.031,0.018,0.035	0.015,0.016,0.016,0.015,0.019	0.009			66502611	66502750	66503057	66503164	66502611	66503164	62.2350683542416	0.00981748252084528	7.13066844619095	0.00757764729269896	0.255778265004137	14.3740599277403	12.392258319641	-0.468740335431134	chr15	66502408	66502611	204	-	65,55,57,36,45	81,107,69,78,41	ENST00000566624.5
ENSG00000174444.15	RI_1599	E027	RPL4	chr15	-							1599	91,84,67,199,280	1020,996,517,2729,1923	204,279,262,138,294	3259,4188,3914,2201,3725	407	100	2.39445316819e-06	9.23009643007502e-05	0.021,0.02,0.031,0.018,0.035	0.015,0.016,0.016,0.015,0.019	0.009			66502611	66502750	66503057	66503164	66502611	66503164	11.666423685287	0.142446429959273	5.89379571715091	0.0151943159921582	0.347835873541357	7.656290009659	4.61714248756761	-1.48832650935414	chr15	66502270	66502407	138	-	17,5,18,12,10	3,13,7,12,13	ENST00000564647.5, ENST00000566624.5
ENSG00000174444.15	RI_1600	E035	RPL4	chr15	-							1600	55,51,25,170,171	1045,929,521,3447,2711	167,289,266,147,235	3802,5500,5195,2959,4906	293	100	0.330623788459	0.811547759822119	0.018,0.018,0.016,0.017,0.021	0.015,0.018,0.017,0.017,0.016	0.001			66503057	66503164	66503357	66503529	66503057	66503529	2584.81489372487	0.000641910323126377	0.2047090351669	0.650946399604087	0.974164009441723	49.5878064887383	49.6638958003956	0.00918183665256755	chr15	66503058	66503164	107	-	1813,2798,2175,878,1604	3999,4464,3212,4173,2328	ENST00000567229.5, ENST00000568588.5, ENST00000566624.5, ENST00000564439.5, ENST00000307961.11, ENST00000569696.5, ENST00000569438.2, ENST00000566622.5, ENST00000566039.5, ENST00000561554.5, ENST00000566491.1
ENSG00000174444.15	RI_1600	E034	RPL4	chr15	-							1600	55,51,25,170,171	1045,929,521,3447,2711	167,289,266,147,235	3802,5500,5195,2959,4906	293	100	0.330623788459	0.811547759822119	0.018,0.018,0.016,0.017,0.021	0.015,0.018,0.017,0.017,0.016	0.001			66503057	66503164	66503357	66503529	66503057	66503529	38.6002677019623	0.0350035104457599	10.3531628830903	0.00129253032755409	0.0997556315739622	12.5343618883652	9.35363385735164	-0.898300054718968	chr15	66502996	66503057	62	-	24,43,60,35,30	54,51,33,47,21	ENST00000566491.1, ENST00000567229.5
ENSG00000174444.15	RI_1600	E033	RPL4	chr15	-							1600	55,51,25,170,171	1045,929,521,3447,2711	167,289,266,147,235	3802,5500,5195,2959,4906	293	100	0.330623788459	0.811547759822119	0.018,0.018,0.016,0.017,0.021	0.015,0.018,0.017,0.017,0.016	0.001			66503057	66503164	66503357	66503529	66503057	66503529	19.6262400615856	0.141994828874314	5.65666227595415	0.0173891847354428	0.366335173138663	9.81638004854064	6.20013905410217	-1.37073514987406	chr15	66502911	66502995	85	-	10,13,43,23,21	33,11,20,15,10	ENST00000567229.5
ENSG00000174748.22	RI_4984	E019	RPL15	chr3	+							4984	265,245,138,814,780	5,0,0,15,11	776,925,1013,521,860	2,4,4,0,0	1264	100	1.04668861645e-06	4.5940303333889606e-05	0.807,1.0,1.0,0.811,0.849	0.968,0.948,0.952,1.0,1.0	-0.08			23917849	23918031	23919195	23919552	23917849	23919552	825.842366607518	0.00143486361346405	6.13381460148693	0.0132620430394795	0.327955739510812	37.2500479933884	36.2259943943389	-0.132128341841435	chr3	23917850	23917946	97	+	694,1137,718,383,704	1181,1284,673,1201,694	ENST00000611050.4, ENST00000643707.1, ENST00000644185.1, ENST00000307839.10, ENST00000412097.5, ENST00000354811.5, ENST00000645079.1, ENST00000490223.1, ENST00000422218.5, ENST00000465786.1, ENST00000415719.5, ENST00000456530.7, ENST00000413699.7, ENST00000434031.6
ENSG00000174748.22	RI_4984	E020	RPL15	chr3	+							4984	265,245,138,814,780	5,0,0,15,11	776,925,1013,521,860	2,4,4,0,0	1264	100	1.04668861645e-06	4.5940303333889606e-05	0.807,1.0,1.0,0.811,0.849	0.968,0.948,0.952,1.0,1.0	-0.08			23917849	23918031	23919195	23919552	23917849	23919552	716.166326950201	0.00179143626868403	4.22116762004387	0.0399226794406064	0.500455188526114	35.5933373904172	34.6989035759121	-0.117054490759115	chr3	23917947	23917972	26	+	597,994,595,338,605	1056,1099,541,1072,612	ENST00000611050.4, ENST00000643707.1, ENST00000644185.1, ENST00000307839.10, ENST00000412097.5, ENST00000354811.5, ENST00000436146.2, ENST00000645079.1, ENST00000490223.1, ENST00000422218.5, ENST00000465786.1, ENST00000415719.5, ENST00000456530.7, ENST00000413699.7, ENST00000434031.6
ENSG00000174748.22	RI_4984	E021	RPL15	chr3	+							4984	265,245,138,814,780	5,0,0,15,11	776,925,1013,521,860	2,4,4,0,0	1264	100	1.04668861645e-06	4.5940303333889606e-05	0.807,1.0,1.0,0.811,0.849	0.968,0.948,0.952,1.0,1.0	-0.08			23917849	23918031	23919195	23919552	23917849	23919552	850.431151375783	0.00165916953049633	2.82308834134579	0.0929174658436991	0.656972645520812	37.4470734572198	36.6711733860628	-0.0998440644371374	chr3	23917973	23918031	59	+	740,1183,697,386,685	1219,1328,672,1250,765	ENST00000611050.4, ENST00000643707.1, ENST00000644185.1, ENST00000307839.10, ENST00000412097.5, ENST00000354811.5, ENST00000436146.2, ENST00000645079.1, ENST00000490223.1, ENST00000422218.5, ENST00000465786.1, ENST00000415719.5, ENST00000456530.7, ENST00000413699.7, ENST00000434031.6, ENST00000644684.1
ENSG00000174748.22	RI_4984	E022	RPL15	chr3	+							4984	265,245,138,814,780	5,0,0,15,11	776,925,1013,521,860	2,4,4,0,0	1264	100	1.04668861645e-06	4.5940303333889606e-05	0.807,1.0,1.0,0.811,0.849	0.968,0.948,0.952,1.0,1.0	-0.08			23917849	23918031	23919195	23919552	23917849	23919552	57.5193663168908	0.0115669385121769	1.81215876543902	0.178249482508642	0.774188860454092	13.4821866521123	12.5232909253917	-0.232028234304313	chr3	23918032	23918439	408	+	51,60,71,27,51	70,75,58,90,42	ENST00000490223.1, ENST00000465786.1
ENSG00000174748.22	RI_4984	E023	RPL15	chr3	+							4984	265,245,138,814,780	5,0,0,15,11	776,925,1013,521,860	2,4,4,0,0	1264	100	1.04668861645e-06	4.5940303333889606e-05	0.807,1.0,1.0,0.811,0.849	0.968,0.948,0.952,1.0,1.0	-0.08			23917849	23918031	23919195	23919552	23917849	23919552	1176.13011403715	0.000764001218832503	2.77315899286253	0.0958568160890574	0.662656125625588	40.9736424897644	40.3972098119181	-0.0723013874993637	chr3	23918440	23918576	137	+	1024,1610,964,526,932	1723,1771,1016,1730,1045	ENST00000611050.4, ENST00000643707.1, ENST00000644185.1, ENST00000307839.10, ENST00000412097.5, ENST00000354811.5, ENST00000436146.2, ENST00000645079.1, ENST00000490223.1, ENST00000422218.5, ENST00000465786.1, ENST00000415719.5, ENST00000456530.7, ENST00000413699.7, ENST00000434031.6, ENST00000644684.1
ENSG00000174748.22	RI_4984	E024	RPL15	chr3	+							4984	265,245,138,814,780	5,0,0,15,11	776,925,1013,521,860	2,4,4,0,0	1264	100	1.04668861645e-06	4.5940303333889606e-05	0.807,1.0,1.0,0.811,0.849	0.968,0.948,0.952,1.0,1.0	-0.08			23917849	23918031	23919195	23919552	23917849	23919552	67.9466505639795	0.000826262605720169	3.71549719630463	0.0539095668843107	0.556893260531428	14.5552116765752	13.6135250572632	-0.213295225513087	chr3	23918577	23918583	7	+	57,104,72,30,52	98,89,68,94,58	ENST00000465786.1, ENST00000412097.5
ENSG00000174748.22	RI_4984	E025	RPL15	chr3	+							4984	265,245,138,814,780	5,0,0,15,11	776,925,1013,521,860	2,4,4,0,0	1264	100	1.04668861645e-06	4.5940303333889606e-05	0.807,1.0,1.0,0.811,0.849	0.968,0.948,0.952,1.0,1.0	-0.08			23917849	23918031	23919195	23919552	23917849	23919552	44.4510550056121	0.121244778626432	0.250645009288064	0.616621272372874	0.967211014704692	12.3482093038154	11.0441663333856	-0.345535746056867	chr3	23918584	23919195	612	+	48,39,94,14,24	35,51,78,55,33	ENST00000465786.1
ENSG00000174748.22	RI_4984	E026	RPL15	chr3	+							4984	265,245,138,814,780	5,0,0,15,11	776,925,1013,521,860	2,4,4,0,0	1264	100	1.04668861645e-06	4.5940303333889606e-05	0.807,1.0,1.0,0.811,0.849	0.968,0.948,0.952,1.0,1.0	-0.08			23917849	23918031	23919195	23919552	23917849	23919552	771.032925144488	0.000156255620867794	1.93398567463316	0.164323050891719	0.760856213041366	35.9487973461564	35.6330373388323	-0.041076285862836	chr3	23919196	23919202	7	+	648,1055,645,343,607	1157,1125,679,1136,715	ENST00000611050.4, ENST00000643707.1, ENST00000644185.1, ENST00000307839.10, ENST00000354811.5, ENST00000436146.2, ENST00000645079.1, ENST00000490223.1, ENST00000422218.5, ENST00000465786.1, ENST00000415719.5, ENST00000456530.7, ENST00000413699.7, ENST00000434031.6, ENST00000644684.1
ENSG00000174748.22	RI_4984	E027	RPL15	chr3	+							4984	265,245,138,814,780	5,0,0,15,11	776,925,1013,521,860	2,4,4,0,0	1264	100	1.04668861645e-06	4.5940303333889606e-05	0.807,1.0,1.0,0.811,0.849	0.968,0.948,0.952,1.0,1.0	-0.08			23917849	23918031	23919195	23919552	23917849	23919552	1100.54262606019	0.000101760328468382	2.63341407047722	0.104636499133498	0.679503616625033	39.9458670599874	39.6431159666635	-0.0381871876360602	chr3	23919203	23919246	44	+	916,1519,918,485,864	1647,1569,987,1669,998	ENST00000611050.4, ENST00000643707.1, ENST00000644185.1, ENST00000307839.10, ENST00000412097.5, ENST00000354811.5, ENST00000436146.2, ENST00000645079.1, ENST00000490223.1, ENST00000422218.5, ENST00000465786.1, ENST00000415719.5, ENST00000456530.7, ENST00000413699.7, ENST00000434031.6, ENST00000644684.1
ENSG00000174748.22	RI_4984	E028	RPL15	chr3	+							4984	265,245,138,814,780	5,0,0,15,11	776,925,1013,521,860	2,4,4,0,0	1264	100	1.04668861645e-06	4.5940303333889606e-05	0.807,1.0,1.0,0.811,0.849	0.968,0.948,0.952,1.0,1.0	-0.08			23917849	23918031	23919195	23919552	23917849	23919552	934.280194151618	0.000229861539974121	0.0218988495432768	0.882356501190717	1.0	37.8872824479952	38.0051756158223	0.015065030074993	chr3	23919247	23919286	40	+	714,1289,801,402,714	1413,1319,863,1507,831	ENST00000611050.4, ENST00000643707.1, ENST00000644185.1, ENST00000307839.10, ENST00000412097.5, ENST00000354811.5, ENST00000436146.2, ENST00000645079.1, ENST00000490223.1, ENST00000422218.5, ENST00000465786.1, ENST00000415719.5, ENST00000413699.7, ENST00000434031.6, ENST00000644684.1
ENSG00000174748.22	RI_4984	E029	RPL15	chr3	+							4984	265,245,138,814,780	5,0,0,15,11	776,925,1013,521,860	2,4,4,0,0	1264	100	1.04668861645e-06	4.5940303333889606e-05	0.807,1.0,1.0,0.811,0.849	0.968,0.948,0.952,1.0,1.0	-0.08			23917849	23918031	23919195	23919552	23917849	23919552	795.758032817126	0.000173695927339604	1.32641276721711	0.249444394192784	0.831922616896442	35.8871675371664	36.2870898335672	0.0518875574725985	chr3	23919287	23919301	15	+	613,1062,689,351,567	1215,1127,721,1298,737	ENST00000611050.4, ENST00000643707.1, ENST00000644185.1, ENST00000307839.10, ENST00000412097.5, ENST00000354811.5, ENST00000436146.2, ENST00000645079.1, ENST00000490223.1, ENST00000465786.1, ENST00000415719.5, ENST00000413699.7, ENST00000434031.6, ENST00000644684.1
ENSG00000174748.22	RI_4984	E030	RPL15	chr3	+							4984	265,245,138,814,780	5,0,0,15,11	776,925,1013,521,860	2,4,4,0,0	1264	100	1.04668861645e-06	4.5940303333889606e-05	0.807,1.0,1.0,0.811,0.849	0.968,0.948,0.952,1.0,1.0	-0.08			23917849	23918031	23919195	23919552	23917849	23919552	1103.14733657898	0.000307159382125566	1.48274701567814	0.223345220339735	0.813006357526827	39.6004553891093	40.0037996944033	0.0508729570644668	chr3	23919302	23919393	92	+	860,1496,898,499,790	1734,1552,978,1782,1015	ENST00000611050.4, ENST00000354811.5, ENST00000644185.1, ENST00000307839.10, ENST00000412097.5, ENST00000436146.2, ENST00000645079.1, ENST00000490223.1, ENST00000465786.1, ENST00000415719.5, ENST00000413699.7, ENST00000434031.6, ENST00000644684.1
ENSG00000174748.22	RI_4984	E031	RPL15	chr3	+							4984	265,245,138,814,780	5,0,0,15,11	776,925,1013,521,860	2,4,4,0,0	1264	100	1.04668861645e-06	4.5940303333889606e-05	0.807,1.0,1.0,0.811,0.849	0.968,0.948,0.952,1.0,1.0	-0.08			23917849	23918031	23919195	23919552	23917849	23919552	617.936772285775	0.00190936550917961	0.0155573164517477	0.90073812017907	1.0	33.33527552865	33.462721193105	0.0169787817469089	chr3	23919394	23919409	16	+	490,819,448,313,467	970,856,527,1006,541	ENST00000611050.4, ENST00000354811.5, ENST00000644185.1, ENST00000307839.10, ENST00000412097.5, ENST00000436146.2, ENST00000490223.1, ENST00000465786.1, ENST00000415719.5, ENST00000413699.7, ENST00000434031.6, ENST00000644684.1
ENSG00000174748.22	RI_4984	E032	RPL15	chr3	+							4984	265,245,138,814,780	5,0,0,15,11	776,925,1013,521,860	2,4,4,0,0	1264	100	1.04668861645e-06	4.5940303333889606e-05	0.807,1.0,1.0,0.811,0.849	0.968,0.948,0.952,1.0,1.0	-0.08			23917849	23918031	23919195	23919552	23917849	23919552	571.932943329793	0.00126353487363678	0.264737403001902	0.606884016712625	0.965021872986611	32.36532148687	32.6589459247852	0.0395142176647632	chr3	23919410	23919411	2	+	451,755,416,280,435	909,797,494,926,507	ENST00000611050.4, ENST00000354811.5, ENST00000644185.1, ENST00000307839.10, ENST00000412097.5, ENST00000436146.2, ENST00000490223.1, ENST00000465786.1, ENST00000415719.5, ENST00000413699.7, ENST00000644684.1
ENSG00000174748.22	RI_4984	E033	RPL15	chr3	+							4984	265,245,138,814,780	5,0,0,15,11	776,925,1013,521,860	2,4,4,0,0	1264	100	1.04668861645e-06	4.5940303333889606e-05	0.807,1.0,1.0,0.811,0.849	0.968,0.948,0.952,1.0,1.0	-0.08			23917849	23918031	23919195	23919552	23917849	23919552	728.859706515453	0.00049498477638575	1.68680151966103	0.194023136446015	0.788902723600275	34.8273776006486	35.3348734841807	0.0664558346849109	chr3	23919412	23919537	126	+	557,940,549,349,562	1138,1019,646,1183,676	ENST00000611050.4, ENST00000354811.5, ENST00000644185.1, ENST00000307839.10, ENST00000436146.2, ENST00000490223.1, ENST00000465786.1, ENST00000415719.5, ENST00000413699.7, ENST00000644684.1
ENSG00000174748.22	RI_4984	E034	RPL15	chr3	+							4984	265,245,138,814,780	5,0,0,15,11	776,925,1013,521,860	2,4,4,0,0	1264	100	1.04668861645e-06	4.5940303333889606e-05	0.807,1.0,1.0,0.811,0.849	0.968,0.948,0.952,1.0,1.0	-0.08			23917849	23918031	23919195	23919552	23917849	23919552	196.205696560207	0.000805665881971104	18.089220173134	2.10791448164569e-05	0.00573988022129447	20.7974197801539	22.8026693752119	0.330661972699556	chr3	23919538	23919547	10	+	121,238,139,81,141	328,297,170,336,226	ENST00000611050.4, ENST00000354811.5, ENST00000644185.1, ENST00000307839.10, ENST00000436146.2, ENST00000490223.1, ENST00000465786.1, ENST00000415719.5, ENST00000413699.7
ENSG00000174748.22	RI_4984	E035	RPL15	chr3	+							4984	265,245,138,814,780	5,0,0,15,11	776,925,1013,521,860	2,4,4,0,0	1264	100	1.04668861645e-06	4.5940303333889606e-05	0.807,1.0,1.0,0.811,0.849	0.968,0.948,0.952,1.0,1.0	-0.08			23917849	23918031	23919195	23919552	23917849	23919552	168.48101450865	0.00346953935825803	9.2746136969466	0.00232351686884392	0.140188014709373	19.6158350496537	21.4835826457057	0.319861671603313	chr3	23919548	23919551	4	+	97,201,117,71,134	277,248,153,281,204	ENST00000611050.4, ENST00000354811.5, ENST00000644185.1, ENST00000307839.10, ENST00000436146.2, ENST00000490223.1, ENST00000465786.1, ENST00000413699.7
ENSG00000174748.22	RI_4984	E036	RPL15	chr3	+							4984	265,245,138,814,780	5,0,0,15,11	776,925,1013,521,860	2,4,4,0,0	1264	100	1.04668861645e-06	4.5940303333889606e-05	0.807,1.0,1.0,0.811,0.849	0.968,0.948,0.952,1.0,1.0	-0.08			23917849	23918031	23919195	23919552	23917849	23919552	165.151436662209	0.00326837070023772	10.5373397131148	0.00116986688281589	0.0939841140681729	19.380418609575	21.353668172675	0.339947367164085	chr3	23919552	23919552	1	+	95,195,116,68,129	276,242,148,279,201	ENST00000611050.4, ENST00000644185.1, ENST00000307839.10, ENST00000436146.2, ENST00000465786.1, ENST00000413699.7
